,id,name,bic,transaction_total_days,countries,logo
67,FRANKENBERGER_BANK_RAIFFEISENBANK_GENODEF1FBK,Frankenberger Bank Raiffeisenbank,GENODEF1FBK,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
68,FRANKFURTER_BANKGESELLSCHAFT_DEUTSCHLAND_FBGADEF1XXX,Frankfurter Bankgesellschaft,FBGADEF1XXX,400,['DE'],https://cdn.nordigen.com/ais/FRANKFURTER_BANKGESELLSCHAFT_DEUTSCHLAND_FBGADEF1XXX.png
69,FRANKFURTER_SPARKASSE_HELADEF1822,Frankfurter Sparkasse,HELADEF1822,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
70,FRANKFURTER_VOLKSBANK_FFVBDEFFXXX,Frankfurter Volksbank,FFVBDEFFXXX,400,['DE'],https://cdn.nordigen.com/ais/FRANKFURTER_VOLKSBANK_FFVBDEFFXXX.png
71,FREISINGER_BANK_VOLKSBANK_RAIFFEISENBANK_GENODEF1FSR,Freisinger Bank Volksbank-Raiffeisenbank,GENODEF1FSR,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
72,SPK_FORDE_NOLADE21KIE,Förde Sparkasse,NOLADE21KIE,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
73,FURST_FUGGER_PRIVATBANK_AKTIENGESELLSCHAFT_FUBKDE71XXX,Fürst Fugger Privatbank Aktiengesellschaft,FUBKDE71XXX,400,['DE'],https://cdn.nordigen.com/ais/FURST_FUGGER_PRIVATBANK_AKTIENGESELLSCHAFT_FUBKDE71XXX.png
74,FURSTLICH_CASTELLSCHE_BANK_CREDIT_CASSE_FUCEDE77XXX,Fürstlich Castell'sche Bank Credit-Casse,FUCEDE77XXX,400,['DE'],https://cdn.nordigen.com/ais/FURSTLICH_CASTELLSCHE_BANK_CREDIT_CASSE_FUCEDE77XXX.png
75,GABLER_SALITER_BANKGESCHAFT_GABLDE71XXX,Gabler-Saliter Bankgeschäft,GABLDE71XXX,400,['DE'],https://cdn.nordigen.com/ais/GABLER_SALITER_BANKGESCHAFT_GABLDE71XXX.png
76,GENO_BANK_ESSEN_GENODEM1GBE,GENO BANK ESSEN,GENODEM1GBE,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
