,id,name,bic,transaction_total_days,countries,logo
107,BANCA_PATRIMONI_SENVITT1,Banca Patrimoni,SENVITT1,90,['IT'],https://cdn.nordigen.com/ais/BANCA_PATRIMONI_SENVITT1.png
108,BANCA_POPOLARE_DEL_CASSINATE_PER_AZIONI_POCAIT3C,Banca Popolare Del Cassinate Società Cooperativa Per Azioni,POCAIT3C,90,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_DEL_CASSINATE_PER_AZIONI_POCAIT3C.png
109,BANCA_POPOLARE_FRUSINATE_BPFRIT3F,Banca Popolare del Frusinate,BPFRIT3F,730,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_FRUSINATE_BPFRIT3F.png
110,BANCA_POPOLARE_DEL_LAZIO_BPLZIT3V,Banca Popolare del Lazio,BPLZIT3V,730,['IT'],https://cdn.nordigen.com/ais/BANCA_POPULARE_DEL_LAZIO_BPLZIT3V.png
111,BANCA_POPOLARE_DELLE_PROVINCIE_MOLISANE_PPMSIT31,Banca Popolare Delle Provincie Molisane,PPMSIT31,90,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_DELLE_PROVINCIE_MOLISANE_PPMSIT31.png
112,BPDB_BPBAIT3B,Banca Popolare di Bari,BPBAIT3B,90,['IT'],https://cdn.nordigen.com/ais/BPDB_BPBAIT3B.png
113,BANCA_POPOLARE_DI_CORTONA_PER_AZIONI_POCSIT31019,Banca Popolare Di Cortona Soc. Coop. Per Azioni,POCSIT31019,90,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_DI_CORTONA_PER_AZIONI_POCSIT31019.png
114,BANCA_POPOLARE_DI_FONDI_POFOIT3F,Banca Popolare di Fondi,POFOIT3F,730,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_DI_FONDI_POFOIT3F.png
115,BANCA_POPOLARE_DI_LAJATICO_BLJAIT3LXXX,Banca Popolare Di Lajatico,BLJAIT3LXXX,90,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_DI_LAJATICO_BLJAIT3LXXX.png
116,BPDPEB_BPDMIT3B,Banca Popolare di Puglia e Basilicata,BPDMIT3B,90,['IT'],https://cdn.nordigen.com/ais/BPDPEB_BPDMIT3B.png
117,BANCA_POPOLARE_DI_SONDRIO_POSOIT22XXX,Banca Popolare di Sondrio,POSOIT22XXX,90,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_DI_SONDRIO_POSOIT22XXX.png
118,BANCA_POPOLARE_PUGLIESE_BPPUIT33,Banca Popolare Pugliese,BPPUIT33,730,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_PUGLIESE_BPPUIT33.png
119,BANCA_POPOLARE_VALCONCA_BPVMIT2R,Banca Popolare Valconca,BPVMIT2R,730,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_VALCONCA_BPVMIT2R.png
120,BANCA_POPOLARE_VESUVIANA_POVEIT33,Banca Popolare Vesuviana,POVEIT33,90,['IT'],https://cdn.nordigen.com/ais/BANCA_POPOLARE_VESUVIANA_POVEIT33.png
121,BANCA_PRIVATA_LEASING_PRLEIT23,Banca Privata Leasing,PRLEIT23,730,['IT'],https://cdn.nordigen.com/ais/BANCA_PRIVATA_LEASING_PRLEIT23.png
122,BANCA_PROFILO_PROFITMM,Banca Profilo,PROFITMM,730,['IT'],https://cdn.nordigen.com/ais/BANCA_PROFILO_PROFITMM.png
123,BANCA_PROGETTO_BPTTITMM,Banca Progetto,BPTTITMM,90,['IT'],https://cdn.nordigen.com/ais/BANCA_PROGETTO_BPTTITMM.png
124,BANCA_PROMOS_PROSITNN,Banca Promos,PROSITNN,90,['IT'],https://cdn.nordigen.com/ais/BANCA_PROMOS_PROSITNN.png
125,BANCA_SAN_FRANCESCO_ICRAITRRQX0,Banca San Francesco,ICRAITRRQX0,365,['IT'],https://cdn.nordigen.com/ais/BANCA_SAN_FRANCESCO_ICRAITRRQX0.png
126,SANTANGELO_PSANIT3P,Banca Sant'Angelo,PSANIT3P,730,['IT'],https://cdn.nordigen.com/ais/SANTANGELO_PSANIT3P.png
127,BANCA_SELLA_SELBIT2B,Banca Sella,SELBIT2B,90,['IT'],https://cdn.nordigen.com/ais/BANCA_SELLA_SELBIT2B_1.png
128,BANCA_SICANA_DI_SOMMATINO_SERRADIFALCO_E_SAMBUCA_DI_SICILIA_CCRTIT2TNIS,"Banca Sicana Di Sommatino, Serradifalco E Sambuca Di Sicilia",CCRTIT2TNIS,90,['IT'],https://cdn.nordigen.com/ais/BANCA_SICANA_DI_SOMMATINO_SERRADIFALCO_E_SAMBUCA_DI_SICILIA_CCRTIT2TNIS.png
129,SISTEMA_BSISITMM,Banca Sistema,BSISITMM,730,['IT'],https://cdn.nordigen.com/ais/SISTEMA_BSISITMM.png
130,BANCA_STABIESE_STAIIT31,Banca Stabiese,STAIIT31,90,['IT'],https://cdn.nordigen.com/ais/BANCA_STABIESE_STAIIT31.png
131,BANCA_SVILUPPO_SVIUITRR,Banca Sviluppo,SVIUITRR,365,['IT'],https://cdn.nordigen.com/ais/BANCA_SVILUPPO_SVIUITRR.png
132,BANCA_TEMA_ICRAITRRNN0,Banca Tema,ICRAITRRNN0,365,['IT'],https://cdn.nordigen.com/ais/BANCA_TEMA_ICRAITRRNN0.png
133,BANCA_UBAE_UBAIITRR,Banca Ubae,UBAIITRR,90,['IT'],https://cdn.nordigen.com/ais/BANCA_UBAE_UBAIITRR.png
134,BANCA_VALSABBINA_BCVAIT2V,Banca Valsabbina,BCVAIT2V,90,['IT'],https://cdn.nordigen.com/ais/BANCA_VELSABBINA_BCVAIT2V.png
135,BANCA_VERONESE_DI_CONCAMARISE_ICRAITRR8Y0,Banca Veronese Di Concamarise,ICRAITRR8Y0,365,['IT'],https://cdn.nordigen.com/ais/BANCA_VERONESE_DI_CONCAMARISE_ICRAITRR8Y0.png
136,BANCA_VERSILIA_LUNIGIANA_E_GARFAGNANA_BCCVIT3F,Banca Versilia Lunigiana E Garfagnana,BCCVIT3F,365,['IT'],https://cdn.nordigen.com/ais/BANCA_VERSILIA_LUNIGIANA_E_GARFAGNANA_BCCVIT3F.png
137,WIDIBA_WIDIITMM,Banca Widiba,WIDIITMM,90,['IT'],https://cdn.nordigen.com/ais/WIDIBA_WIDIITMM.png
138,BANCATER_CREDITO_COOPERATIVO_FVG_CCRTIT2TTER,Bancater Credito Cooperativo Fvg,CCRTIT2TTER,90,['IT'],https://cdn.nordigen.com/ais/BANCATER_CREDITO_COOPERATIVO_FVG_CCRTIT2TTER.png
139,AZZOAGLIO_AZZBITT3,Banco Azzoaglio,AZZBITT3,730,['IT'],https://cdn.nordigen.com/ais/AZZOAGLIO_AZZBITT3.png
140,BANCO_BPM_CORP_BAPPIT22,Banco BPM Corporate,PASCITMM,90,['IT'],https://cdn.nordigen.com/ais/BANCO_BPM_WEBANK_BAPPIT22.png
141,BANCO_BPM_WEBANK_BAPPIT22,Banco BPM WeBank,PASCITMM,90,['IT'],https://cdn.nordigen.com/ais/BANCO_BPM_WEBANK_BAPPIT22.png
142,BANCO_BPM_WEB_BAPPIT22,Banco BPM YouWeb,PASCITMM,90,['IT'],https://cdn.nordigen.com/ais/BANCO_BPM_WEBANK_BAPPIT22.png
143,BDTV_TRVEIT2P,Banco delle Tre Venezie,TRVEIT2P,90,['IT'],https://cdn.nordigen.com/ais/BDTV_TRVEIT2P.png
144,BDDEDB_BDBDIT22,Banco di Desio e della Brianza,STAIIT31,90,['IT'],https://cdn.nordigen.com/ais/BDDEDB_BDBDIT22.png
145,BANCO_DI_LUCCA_E_DEL_TIRRENO_BLUCIT31,Banco di Lucca e del Tirreno,BLUCIT31,730,['IT'],https://cdn.nordigen.com/ais/BANCO_DI_LUCCA_E_DEL_TIRRENO_BLUCIT31.png
146,SARDEGNA_CORP_SARDIT31,Banco di Sardegna Corporate,SARDIT31,90,['IT'],https://cdn.nordigen.com/ais/SARDEGNA_CORP_SARDIT31.png
147,SARDEGNA_RETAIL_SARDIT31,Banco di Sardegna Smart,SARDIT31,90,['IT'],https://cdn.nordigen.com/ais/SARDEGNA_CORP_SARDIT31.png
148,BANCO_FIORENTINO_MUGELLO_IMPRUNETA_SIGNA_ICRAITRR910,Banco Fiorentino-mugello Impruneta Signa,ICRAITRR910,365,['IT'],https://cdn.nordigen.com/ais/BANCO_FIORENTINO_MUGELLO_IMPRUNETA_SIGNA_ICRAITRR910.png
149,BANCO_MARCHIGIANO_CREDITO_COOPERATIVO_CCRTIT2TCIV,Banco Marchigiano Credito Cooperativo,CCRTIT2TCIV,90,['IT'],https://cdn.nordigen.com/ais/BANCO_MARCHIGIANO_CREDITO_COOPERATIVO_CCRTIT2TCIV.png
150,BCDM_BCDMITM1,Banque Chaabi du Maroc,BCDMITM1,90,['IT'],https://cdn.nordigen.com/ais/BCDM_BCDMITM1.png
151,BBIPSS_BARCIT4G,Barclays Bank Ireland PLC Sede Secondaria,BARCIT4G,90,['IT'],https://cdn.nordigen.com/ais/BARCLAYS_WEALTH_BUKBGB22.png
152,BCC_G_TONIOLO_DI_SAN_CATALDO_ICRAITRRQG0,BCC 'G. Toniolo' Di San Cataldo,ICRAITRRQG0,365,['IT'],https://cdn.nordigen.com/ais/BCC_G_TONIOLO_DI_SAN_CATALDO_ICRAITRRQG0.png
153,BCC_ABRUZZESE_CAPPELLE_SUL_TAVO_ICRAITR1C21,BCC Abruzzese Cappelle Sul Tavo,ICRAITR1C21,365,['IT'],https://cdn.nordigen.com/ais/BCC_ABRUZZESE_CAPPELLE_SUL_TAVO_ICRAITR1C21.png
154,BCC_AGRIGENTINO_ICRAITRRUS0,BCC Agrigentino,ICRAITRRUS0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
155,BCC_AGROBRESCIANO_ICRAITRRFZ0,BCC Agrobresciano,ICRAITRRFZ0,365,['IT'],https://cdn.nordigen.com/ais/BCC_AGROBRESCIANO_ICRAITRRFZ0.png
156,BCC_BASILICATA_CREDITO_COOPERATIVO_DI_LAURENZANA_E_COMUNI_LUCANI_ICRAITR1GL2,Bcc Basilicata Credito Cooperativo Di Laurenzana E Comuni Lucani,ICRAITR1GL2,90,['IT'],https://cdn.nordigen.com/ais/BCC_BASILICATA_CREDITO_COOPERATIVO_DI_LAURENZANA_E_COMUNI_LUCANI_ICRAITR1GL2.png
157,BCC_BERGAMO_E_VALLI_ICRAITRRO50,BCC Bergamo E Valli,ICRAITRRO50,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
158,BCC_BRIANZA_E_LAGHI_ICRAITRR950,BCC Brianza E Laghi,ICRAITRR950,365,['IT'],https://cdn.nordigen.com/ais/BCC_BRIANZA_E_LAGHI_ICRAITRR950.png
159,BCC_CAMPANIA_CENTRO_CRA_ICRAITRRAI0,BCC Campania Centro CRA,ICRAITRRAI0,365,['IT'],https://cdn.nordigen.com/ais/BCC_CAMPANIA_CENTRO_CRA_ICRAITRRAI0.png
160,BCC_CANOSA_LOCONIA_ICRAITRRGU0,BCC Canosa Loconia,ICRAITRRGU0,365,['IT'],https://cdn.nordigen.com/ais/BCC_CANOSA_LOCONIA_ICRAITRRGU0.png
161,BCC_CRA_DI_PALIANO_ICRAITRRJX0,BCC CRA Di Paliano,ICRAITRRJX0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
162,BCC_DEGLI_ULIVI_TERRA_DI_BARI_ICRAITRRRG0,BCC Degli Ulivi Terra Di Bari,ICRAITRRRG0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DEGLI_ULIVI_TERRA_DI_BARI_ICRAITRRRG0.png
163,BCC_DEI_COLLI_ALBANI_ICRAITRRQF0,BCC Dei Colli Albani,ICRAITRRQF0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DEI_COLLI_ALBANI_ICRAITRRQF0.png
164,BCC_DEL_BASSO_SEBINO_ICRAITRRC50,BCC Del Basso Sebino,ICRAITRRC50,365,['IT'],https://cdn.nordigen.com/ais/BCC_DEL_BASSO_SEBINO_ICRAITRRC50.png
165,BCC_DEL_GARDA_BCC_COLLI_MORENICI_DEL_GARDA_ICRAITRRIS0,BCC Del Garda - BCC Colli Morenici Del Garda,ICRAITRRIS0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DEL_GARDA_BCC_COLLI_MORENICI_DEL_GARDA_ICRAITRRIS0.png
166,BCC_DEL_METAURO_ICRAITR1JG1,BCC Del Metauro,ICRAITR1JG1,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
167,BCC_DEL_PICENO_ICRAITRRD60,BCC Del Piceno,ICRAITRRD60,365,['IT'],https://cdn.nordigen.com/ais/BCC_DEL_PICENO_ICRAITRRD60.png
168,BCC_DEL_VALDARNO_ICRAITRRMJ0,BCC Del Valdarno,ICRAITRRMJ0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DEL_VALDARNO_ICRAITRRMJ0.png
169,BCC_DELLA_VALLE_DEL_TRIGNO_ICRAITR1592,BCC Della Valle Del Trigno,ICRAITR1592,365,['IT'],https://cdn.nordigen.com/ais/BCC_DELLA_VALLE_DEL_TRIGNO_ICRAITR1592.png
170,BCC_DELLADRIATICO_TERAMANO_ICRAITRRU60,BCC Dell´adriatico Teramano,ICRAITRRU60,365,['IT'],https://cdn.nordigen.com/ais/BCC_DELLADRIATICO_TERAMANO_ICRAITRRU60.png
171,BCC_DELLOGLIO_E_DEL_SERIO_ICRAITRREA0,BCC Dell´oglio E Del Serio,ICRAITRREA0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DELLOGLIO_E_DEL_SERIO_ICRAITRREA0.png
172,BCC_DI_ALTOFONTE_E_CACCAMO_ICRAITRR9H0,BCC Di Altofonte E Caccamo,ICRAITRR9H0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_ALTOFONTE_E_CACCAMO_ICRAITRR9H0.png
173,BCC_DI_ARBOREA_ICRAITRRA20,BCC Di Arborea,ICRAITRRA20,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_ARBOREA_ICRAITRRA20.png
174,BCC_DI_BARI_ICRAITRRS40,BCC Di Bari,ICRAITRRS40,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_BARI_ICRAITRRS40.png
175,BCC_DI_BASCIANO_ICRAITRR450,BCC Di Basciano,ICRAITRR450,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_BASCIANO_ICRAITRR450.png
176,BCC_DI_BELLEGRA_ICRAITRRAL0,BCC Di Bellegra,ICRAITRRAL0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_BELLEGRA_ICRAITRRAL0.png
177,BCC_DI_BORGHETTO_LODIGIANO_ICRAITRR0U0,BCC Di Borghetto Lodigiano,ICRAITRR0U0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_BORGHETTO_LODIGIANO_ICRAITRR0U0.png
178,BCC_DI_BUCCINO_E_DEI_COMUNI_CILENTANI_ICRAITRRTM0,BCC Di Buccino E Dei Comuni Cilentani,ICRAITRRTM0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_BUCCINO_E_DEI_COMUNI_CILENTANI_ICRAITRRTM0.png
179,BCC_DI_BUSTO_GAROLFO_E_BUGUGGIATE_ICRAITRRB80,BCC Di Busto Garolfo E Buguggiate,ICRAITRRB80,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_BUSTO_GAROLFO_E_BUGUGGIATE_ICRAITRRB80.png
180,BCC_DI_CAGLIARI_ICRAITRRUG0,BCC Di Cagliari,ICRAITRRUG0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_CAGLIARI_ICRAITRRUG0.png
181,BCC_DI_CAPACCIO_PAESTUM_E_SERINO_ICRAITRRBZ0,BCC Di Capaccio Paestum E Serino,ICRAITRRBZ0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_CAPACCIO_PAESTUM_E_SERINO_ICRAITRRBZ0.png
182,BCC_DI_CARATE_BRIANZA_CRCBIT22,BCC Di Carate Brianza,CRCBIT22,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_CARATE_BRIANZA_CRCBIT22.png
183,BCC_DI_CARAVAGGIO_ADDA_E_CREMASCO_ICRAITRRC90,BCC Di Caravaggio Adda E Cremasco,ICRAITRRC90,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_CARAVAGGIO_ADDA_E_CREMASCO_ICRAITRRC90.png
184,BCC_DI_CASTIGLIONE_MESSER_RAIMONDO_E_PIANELLA_ICRAITRRD50,BCC Di Castiglione Messer Raimondo E Pianella,ICRAITRRD50,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_CASTIGLIONE_MESSER_RAIMONDO_E_PIANELLA_ICRAITRRD50.png
185,BCC_DI_CITTANOVA_ICRAITRRDO0,BCC Di Cittanova,ICRAITRRDO0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_CITTANOVA_ICRAITRRDO0.png
186,BCC_DI_FANO_ICRAITR1EFD,BCC Di Fano,ICRAITR1EFD,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_FANO_ICRAITR1EFD.png
187,BCC_DI_GAMBATESA_ICRAITRRFW0,BCC Di Gambatesa,ICRAITRRFW0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_GAMBATESA_ICRAITRRFW0.png
188,BCC_DI_GAUDIANO_DI_LAVELLO_ICRAITRRFE0,BCC Di Gaudiano Di Lavello,ICRAITRRFE0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_GAUDIANO_DI_LAVELLO_ICRAITRRFE0.png
189,BCC_DI_LEZZENO_ICRAITRRH60,BCC Di Lezzeno,ICRAITRRH60,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_LEZZENO_ICRAITRRH60.png
190,BCC_DI_MILANO_ICRAITRRCL0,BCC Di Milano,ICRAITRRCL0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_MILANO_ICRAITRRCL0.png
191,BCC_DI_MONTEPAONE_ICRAITRR3I0,BCC Di Montepaone,ICRAITRR3I0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_MONTEPAONE_ICRAITRR3I0.png
192,BCC_DI_MOZZANICA_ICRAITRRIV0,BCC Di Mozzanica,ICRAITRRIV0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_MOZZANICA_ICRAITRRIV0.png
193,BCC_DI_NAPOLI_ICRAITRRUU0,BCC Di Napoli,ICRAITRRUU0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_NAPOLI_ICRAITRRUU0.png
194,BCC_DI_NETTUNO_ICRAITRRJ90,BCC Di Nettuno,ICRAITRRJ90,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
195,BCC_DI_OSTRA_E_MORRO_DALBA_ICRAITRRJK0,BCC Di Ostra E Morro D´alba,ICRAITRRJK0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
196,BCC_DI_OSTRA_VETERE_ICRAITRRJL0,BCC Di Ostra Vetere,ICRAITRRJL0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
197,BCC_DI_OSTUNI_ICRAITRRJM0,BCC Di Ostuni,ICRAITRRJM0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
198,BCC_DI_PACHINO_ICRAITRRJT0,BCC Di Pachino,ICRAITRRJT0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
199,BCC_DI_PERGOLA_E_CORINALDO_ICRAITRRKB0,BCC Di Pergola E Corinaldo,ICRAITRRKB0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_PERGOLA_E_CORINALDO_ICRAITRRKB0.png
200,BCC_DI_PONTASSIEVE_ICRAITRRKG0,BCC Di Pontassieve,ICRAITRRKG0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_PONTASSIEVE_ICRAITRRKG0.png
201,BCC_DI_PRATOLA_PELIGNA_ICRAITRRKR0,BCC Di Pratola Peligna,ICRAITRRKR0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
202,BCC_DI_PUTIGNANO_ICRAITRRUX0,BCC Di Putignano,ICRAITRRUX0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_PUTIGNANO_ICRAITRRUX0.png
203,BCC_DI_ROMA_ROMAITRR,BCC Di Roma,ROMAITRR,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_ROMA_ROMAITRR.png
204,BCC_DI_SAN_CALOGERO_E_MAIERATO_BCC_DEL_VIBONESE_ICRAITRRON0,BCC Di San Calogero E Maierato - BCC Del Vibonese,ICRAITRRON0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
205,BCC_DI_SPINAZZOLA_ICRAITRRO90,BCC Di Spinazzola,ICRAITRRO90,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
206,BCC_DI_TERRA_DOTRANTO_ICRAITRRCD0,BCC Di Terra D´otranto,ICRAITRRCD0,365,['IT'],https://cdn.nordigen.com/ais/BCC_DI_TERRA_DOTRANTO_ICRAITRRCD0.png
207,BCC_DI_TRIUGGIO_E_DELLA_VALLE_DEL_LAMBRO_ICRAITRRP10,BCC Di Triuggio E Della Valle Del Lambro,ICRAITRRP10,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
208,BCC_FELSINEA_CCRTIT2TFEL,Bcc Felsinea BCC Dal 1902,CCRTIT2TFEL,90,['IT'],https://cdn.nordigen.com/ais/BCC_FELSINEA_CCRTIT2TFEL.png
209,BCC_LEVERANO_ICRAITRRGR0,BCC Leverano,ICRAITRRGR0,365,['IT'],https://cdn.nordigen.com/ais/BCC_LEVERANO_ICRAITRRGR0.png
210,BCC_LONGI_VALLE_DEL_FITALIA_RL_ICRAITRRPD0,BCC Longi Valle Del Fitalia R.l.,ICRAITRRPD0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
211,BCC_MEDIOCRATI_ICRAITRRTI0,BCC Mediocrati,ICRAITRRTI0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MEDIOCRATI_ICRAITRRTI0.png
212,BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0,BCC Mutuo Soccorso Di Gangi,ICRAITRRQM0,365,['IT'],https://cdn.nordigen.com/ais/BCC_MUTUO_SOCCORSO_DI_GANGI_ICRAITRRQM0.png
213,BCC_PORDENONESE_E_MONSILE_ICRAITRR9W0,BCC Pordenonese E Monsile,ICRAITRR9W0,365,['IT'],https://cdn.nordigen.com/ais/BCC_PORDENONESE_E_MONSILE_ICRAITRR9W0.png
214,BCC_PROVINCIA_ROMANA_ICRAITRRLV0,BCC Provincia Romana,ICRAITRRLV0,365,['IT'],https://cdn.nordigen.com/ais/BCC_PROVINCIA_ROMANA_ICRAITRRLV0.png
215,BCC_SGIUSEPPE_MADONIE_ICRAITRRR40,BCC S.giuseppe Madonie,ICRAITRRR40,365,['IT'],https://cdn.nordigen.com/ais/BCC_SGIUSEPPE_MADONIE_ICRAITRRR40.png
216,BCC_SAN_MICHELE_DI_CALTANISSETTA_E_PIETRAPERZIA_ICRAITRRR70,BCC San Michele Di Caltanissetta E Pietraperzia,ICRAITRRR70,365,['IT'],https://cdn.nordigen.com/ais/BCC_SAN_MICHELE_DI_CALTANISSETTA_E_PIETRAPERZIA_ICRAITRRR70.png
217,BCC_TERRA_DI_LAVORO_S_VINCENZO_DE_PAOLI_ICRAITRRRF0,BCC Terra Di Lavoro S. Vincenzo De´ Paoli,ICRAITRRRF0,365,['IT'],https://cdn.nordigen.com/ais/BCC_TERRA_DI_LAVORO_S_VINCENZO_DE_PAOLI_ICRAITRRRF0.png
218,BCC_VALDARNO_FIORENTINO_BANCA_DI_CASCIA_ICRAITRRCP0,BCC Valdarno Fiorentino Banca Di Cascia,ICRAITRRCP0,365,['IT'],https://cdn.nordigen.com/ais/BCC_VALDARNO_FIORENTINO_BANCA_DI_CASCIA_ICRAITRRCP0.png
219,BCC_VALPOLICELLA_BENACO_BANCA_ICRAITRR8R0,BCC Valpolicella Benaco Banca,ICRAITRR8R0,365,['IT'],https://cdn.nordigen.com/ais/BCC_VALPOLICELLA_BENACO_BANCA_ICRAITRR8R0.png
220,BCC_VICENTINO_POJANA_MAGGIORE_ICRAITRRKC0,BCC Vicentino Pojana Maggiore,ICRAITRRKC0,365,['IT'],https://cdn.nordigen.com/ais/BCC_VICENTINO_POJANA_MAGGIORE_ICRAITRRKC0.png
221,BENE_BANCA_CREDITO_COOPERATIVO_DI_BENE_VAGIENNA_CUNEO_CCRTIT2TBEN,Bene Banca Credito Cooperativo Di Bene Vagienna,CCRTIT2TBEN,90,['IT'],https://cdn.nordigen.com/ais/BENE_BANCA_CREDITO_COOPERATIVO_DI_BENE_VAGIENNA_CUNEO_CCRTIT2TBEN.png
222,BFF_FARAITM2,BFF Bank,FARAITM2,730,['IT'],https://cdn.nordigen.com/ais/BFF_FARAITM2.png
223,BLU_BANCA_SVTUIT21,Blu Banca,SVTUIT21,730,['IT'],https://cdn.nordigen.com/ais/BLU_BANCA_SVTUIT21.png
224,BPER_CORP_BPMOIT22,BPER Banca Corporate,BPMOIT22,90,['IT'],https://cdn.nordigen.com/ais/BPER_CORP_BPMOIT22.png
225,BPER_RETAIL_BPMOIT22,BPER Banca Smart,BPMOIT22,90,['IT'],https://cdn.nordigen.com/ais/BPER_CORP_BPMOIT22.png
226,CARTALIS_CIMTITR1,Cartalis,CIMTITR1,90,['IT'],https://cdn.nordigen.com/ais/CARTALIS_CIMTITR1.png
227,CASSA_CENTRALE_BANCA_CCRTIT2T,Cassa Centrale Banca,CCRTIT2T,90,['IT'],https://cdn.nordigen.com/ais/CASSA_CENTRALE_BANCA_CCRTIT2T.png
228,CDRDA_CASRIT22,Cassa di Risparmio di Asti,CASRIT22,90,['IT'],https://cdn.nordigen.com/ais/CDRDA_CASRIT22.png
229,CDRDB_CRBZIT2B,Cassa di Risparmio di Bolzano,CRBZIT2B,90,['IT'],https://cdn.nordigen.com/ais/CDRDB_CRBZIT2B.png
230,CASSA_DI_RISPARMIO_DI_FERMO_CRFEIT3F,Cassa di Risparmio di Fermo,CRFEIT3F,730,['IT'],https://cdn.nordigen.com/ais/CASSA_DI_RISPARMIO_DI_FERMO_CRFEIT3F.png
231,CDRDF_CRIFIT2F,Cassa di Risparmio di Fossano,CRIFIT2F,90,['IT'],https://cdn.nordigen.com/ais/CDRDF_CRIFIT2F.png
232,CDRDO_BPBAITR1,Cassa di risparmio di Orvieto,BPBAITR1,90,['IT'],https://cdn.nordigen.com/ais/CDRDO_BPBAITR1.png
233,CDRDV_CRVOIT3V,Cassa di Risparmio di Volterra,CRVOIT3V,90,['IT'],https://cdn.nordigen.com/ais/CDRDV_CRVOIT3V.png
234,CDSER_CSRFITR1,Cassa di Sovvenzioni e Risparmio,CSRFITR1,90,['IT'],https://cdn.nordigen.com/ais/CDSER_CSRFITR1.png
